ACD:350.706,-386.88
BRA:354.197,-392.526
VJZ:371.018,-386.709
PARLA:342.454,-412.457
CANES:385.141,-404.245
GE:339.756,-408.009
PDT:362.607,-406.726
_TMA1:360.782,-339.405
_TMA2:400.852,-332.818
_TMA3:406.485,-335.898
_TMA4:403.867,-375.931
_TMA5:421.561,-375.845
_TMA6:418.466,-421.182
_TMA7:412.198,-424.946
_TMA8:396.488,-425.46
_TMA9:393.869,-441.541
_TMA10:325.633,-435.81
_TMA11:311.985,-415.451
_TMA12:318.254,-393.724
